Fecha de Scraping,Título,Descripción
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO, Medellín",$8.800.000 | 300 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, SABANETA, Sabaneta",$8.800.000 | 300 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, SABANETA, Sabaneta",
2024-06-23 16:06:43,"Apartamento en Arriendo, CIUDAD DEL RIO, Medellín",$6.000.000 | 244 m² | 4 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, EL TESORO, Medellín",$6.000.000 | 244 m² | 4 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, EL RETIRO, Retiro",
2024-06-23 16:06:43,"Apartamento en Arriendo, VIZCAYA, Medellín",$14.000.000 | 505 m² | 5 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, SAN LUCAS, Medellín",$14.000.000 | 505 m² | 5 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, SAn Pablo, Itagui",
2024-06-23 16:06:43,"Apartamento en Arriendo, BOCHALEMA, Cali",$4.600.000 | 220 m² | 4 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, san jose, Sabaneta",$4.600.000 | 220 m² | 4 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, las lomitas, Sabaneta",
2024-06-23 16:06:43,"Apartamento en Arriendo, CASTROPOL, Medellín",$3.700.000 | 146 m² | 4 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, FONTANAR, Bogotá D.C.",$3.700.000 | 146 m² | 4 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, CHICO SAN PATRICIO, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, PARQUE DEL VIRREY, Bogotá D.C.",$4.900.000 | 207 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, CEDRITOS, Bogotá D.C.",$4.900.000 | 207 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, PRADOS DE MIRAFLORES, Piedecues…",$9.000.000 | 520 m² | 5 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Chipsya, Jamundi",$9.000.000 | 520 m² | 5 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, MOLINOS BAJOS, Floridablanca",
2024-06-23 16:06:43,"Apartamento en Arriendo, Bosques de Zuñiga, Envigado",$26.500.000 | 350 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, ALCALA, Bogotá D.C.",$26.500.000 | 350 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, loma del Esmeraldal, Envigado",
2024-06-23 16:06:43,"Apartamento en Arriendo, PROVENZA, Bucaramanga",$10.000.000 | 300 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Floridablanca",$10.000.000 | 300 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, RINCON DEL CHICO, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Venta y Arriendo, EL POBLADO, Medellín",$1.213.000 | 57 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, EL NOGAL ESPARTILLAL, Bogotá D.C.",$1.213.000 | 57 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, SANTA BARBARA ALTA, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, CERROS DE SANTA BARBARA, Bogot…",$2.000.000 | 200 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, CHICO VIRREY, Bogotá D.C.",$2.000.000 | 200 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, CHICO RESERVADO, Bogotá D.C.",$4.800.000 | 300 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO, Medellín",$4.800.000 | 300 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, LA CAROLINA, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO, Medellín",$3.527.000 | 133 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, SANTA BIBIANA SANTA BARBARA, B…",$3.527.000 | 133 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, LOS LAURELES, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, COLINA CAMPESTRE, Bogotá D.C.",$7.500.000 | 110 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, MUSEO DEL CHICO, Bogotá D.C.",$7.500.000 | 110 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, PARQUE DEL VIRREY, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, Manizales, Manizales",$23.000.000 | 300 m² | 3 | 4
2024-06-23 16:06:43,"Casa en Arriendo, Palermo, Manizales",$23.000.000 | 300 m² | 3 | 4
2024-06-23 16:06:43,"Casa en Arriendo, Palermo, Manizales",
2024-06-23 16:06:43,"Casa en Arriendo, La Cumbre, Manizales",$12.000.000 | 248 m² | 3 | 5
2024-06-23 16:06:43,"Casa en Arriendo, La Camelia, Manizales",$12.000.000 | 248 m² | 3 | 5
2024-06-23 16:06:43,"Casa en Arriendo, Circunvalar, Pereira",
2024-06-23 16:06:43,"Apartamento en Arriendo, EL POBLADO SAN LUCAS, Medellín",$9.500.000 | 225 m² | 3 | 4
2024-06-23 16:06:43,"Casa en Arriendo, La Florida, Manizales",$9.500.000 | 225 m² | 3 | 4
2024-06-23 16:06:43,"Casa en Arriendo, Palermo, Manizales",
2024-06-23 16:06:43,"Casa en Arriendo, Variante Condina, Pereira",$7.500.000 | 250 m² | 3 | 5
2024-06-23 16:06:43,"Casa en Arriendo, Otro, Manizales",$7.500.000 | 250 m² | 3 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, LOS ROSALES, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, Comuna El Jardin/Av  30 Agosto, Pereira",$9.000.000 | 210 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Batara Condina, Pereira",$9.000.000 | 210 m² | 3 | 3
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Pinares, Pereira",
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Comuna Universidad/Pinares, Pereira",$4.000.000 | 87 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Comuna Centro, Pereira",$4.000.000 | 87 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Otro, Manizales",
2024-06-23 16:06:43,"Apartamento en Arriendo, Centro, Pereira",$15.000.000 | 400 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, La Francia, Manizales",$15.000.000 | 400 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Baja Suiza, Manizales",
2024-06-23 16:06:43,"Apartamento en Arriendo, La Macarena, Dos Quebradas",$6.700.000 | 106 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, La Francia, Manizales",$6.700.000 | 106 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, El Japon, Dos Quebradas",
2024-06-23 16:06:43,"Apartamento en Arriendo, Comuna Boston/Olaya Herrera, Pereira",140 | 1 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Estrella, Manizales",169 | 3 | 4
2024-06-23 16:06:43,"Casa en Arriendo, Sopo, Sopo (Incluye Yerbabuena)",32.4
2024-06-23 16:06:43,"Apartamento en Arriendo, Otro, Manizales",$9.000.000 | 125 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Baja Suiza, Manizales",$9.000.000 | 125 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Milan, Manizales",
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Pinares, Pereira",$12.000.000 | 350 m² | 3 | 3
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Pinares, Pereira",$12.000.000 | 350 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Comuna Boston/Olaya Herrera, Pereira",
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Pinares, Pereira",$14.000.000 | 300 m² | 3 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Milan, Manizales",$14.000.000 | 300 m² | 3 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Palermo, Manizales",
2024-06-23 16:06:43,"Apartaestudio en Arriendo, La Macarena, Dos Quebradas",$6.850.000 | 96 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Villa Pilar Ii, Manizales",$6.850.000 | 96 m² | 3 | 2
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Los Rosales, Manizales",
2024-06-23 16:06:43,"Apartamento en Arriendo, Palermo, Manizales",$2.700.000 | 74 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, San Joaquin, Manizales",$2.700.000 | 74 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Otro, Manizales",
2024-06-23 16:06:43,"Apartamento en Arriendo, Centro, Manizales",$3.800.000 | 126 m² | 3 | 2
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Palermo, Manizales",$3.800.000 | 126 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Otro, Manizales",
2024-06-23 16:06:43,"Apartamento en Arriendo, Villamaria, Villamaria",$4.200.000 | 70 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, La Francia, Manizales",$4.200.000 | 70 m² | 2 | 3
2024-06-23 16:06:43,"Apartaestudio en Arriendo, Los Rosales, Manizales",
2024-06-23 16:06:43,"Apartamento en Arriendo, La Francia, Manizales",$3.150.000 | 126 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, La Francia, Manizales",$3.150.000 | 126 m² | 3 | 3
2024-06-23 16:06:43,"Apartaestudio en Arriendo, La Francia, Manizales",
2024-06-23 16:06:43,"Apartamento en Arriendo, Campo Hermoso, Manizales",$17.000.000 | 416 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Otro, Manizales",$17.000.000 | 416 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, La Sultana, Manizales",
2024-06-23 16:06:43,"Apartamento en Arriendo, La Rambla, Manizales",$9.060.000 | 393 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Otro, Manizales",$9.060.000 | 393 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Baja Suiza, Manizales",
2024-06-23 16:06:43,"Apartamento en Arriendo, Otro, Manizales",$4.350.000 | 104 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, La Francia, Manizales",$4.350.000 | 104 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, El Bosque, Manizales",
2024-06-23 16:06:43,"Casa en Arriendo, Chia, Chía",$5.500.000 | 95 m² | 2 | 2
2024-06-23 16:06:43,"Casa en Arriendo, Chia, Chía",$5.500.000 | 95 m² | 2 | 2
2024-06-23 16:06:43,"Casa en Arriendo, Guaymaral, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, Chia, Chía",$12.000.000 | 215 m² | 3 | 3
2024-06-23 16:06:43,"Casa en Arriendo, Chia, Chía",$12.000.000 | 215 m² | 3 | 3
2024-06-23 16:06:43,"Casa en Arriendo, Chia, Chía",
2024-06-23 16:06:43,"Casa en Arriendo, Chia, Chía",$7.800.000 | 117 m² | 2 | 3
2024-06-23 16:06:43,"Casa en Arriendo, San Jose De Bavaria, Bogotá D.C.",$7.800.000 | 117 m² | 2 | 3
2024-06-23 16:06:43,"Casa en Arriendo, Chia, Chía",
2024-06-23 16:06:43,"Casa en Arriendo, Chia, Chía",$9.500.000 | 256 m² | 3 | 3
2024-06-23 16:06:43,"Casa en Arriendo, Sopo, Sopo (Incluye Yerbabuena)",$9.500.000 | 256 m² | 3 | 3
2024-06-23 16:06:43,"Casa en Arriendo, Hacienda San Sebastian, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Altos Del Poblado Cola Del Zorro, Med…",$2.400.000 | 70 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, La Asomadera, Medellín",$2.400.000 | 70 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, La Visitacion Los Gonzalez, Medellín",
2024-06-23 16:06:43,"Casa en Arriendo, Chia, Chía",$2.750.000 | 80 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Los Rosales, Bogotá D.C.",$2.750.000 | 80 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Chico Reservado, Bogotá D.C.",
2024-06-23 16:06:43,"Finca en Arriendo, Mundo Nuevo, Pereira",$6.500.000 | 89 m² | 2 | 3
2024-06-23 16:06:43,"Casa en Arriendo, Colina Campestre, Bogotá D.C.",$6.500.000 | 89 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Aves Maria, Sabaneta",
2024-06-23 16:06:43,"Apartamento en Arriendo, Ces, Sabaneta",$4.000.000 | 88 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Aves Maria, Sabaneta",$4.000.000 | 88 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Alto Prado, Barranquilla",
2024-06-23 16:06:43,"Apartamento en Arriendo, Vereda San Jose, Sabaneta",$2.400.000 | 70 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Bosque Medina Usaquen, Bogotá D.C.",$2.400.000 | 70 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, La Cabrera, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, Ciudad Jardin, Barranquilla",$2.200.000 | 95 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Montearroyo, Bogotá D.C.",$2.200.000 | 95 m² | 2 | 2
2024-06-23 16:06:43,"Casa en Arriendo, Rincon Del Chico, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, Bosque De Pinos Usaquen, Bogotá D.C.",$10.500.000 | 220 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Chapinero Alto, Bogotá D.C.",$10.500.000 | 220 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Santa Barbara Alta Usaquen, Bogotá …",
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Las Brujas, Envigado",$4.500.000 | 82 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, San Joaquin, Sabaneta",$4.500.000 | 82 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Santa Barbara Alta Usaquen, Bogotá …",
2024-06-23 16:06:43,"Apartamento en Arriendo, Santa Barbara Alta Usaquen, Bogotá …",$9.600.000 | 203 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Los Cedros Oriental, Bogotá D.C.",$9.600.000 | 203 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Bella Suiza Usaquen, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Santa Barbara Alta Usaquen, Bogotá …",$2.200.000 | 120 m² | 4 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, El Refugio I, Bogotá D.C.",$2.200.000 | 120 m² | 4 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Valle De Luna, Chía",
2024-06-23 16:06:43,"Apartamento en Arriendo, Aves Maria, Sabaneta",$11.500.000 | 213.45 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Batan, Bogotá D.C.",$11.500.000 | 213.45 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Villa Carolina, Barranquilla",
2024-06-23 16:06:43,"Casa en Arriendo, Villa Campestre, Puerto Colombia",$6.500.000 | 160 m² | 4 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Chico Norte, Bogotá D.C.",$6.500.000 | 160 m² | 4 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Envigado El Salado, Envigado",
2024-06-23 16:06:43,"Apartamento en Arriendo, Los Rosales, Bogotá D.C.",$3.500.000 | 60 m² | 1 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Miramar, Barranquilla",$3.500.000 | 60 m² | 1 | 2
2024-06-23 16:06:43,"Casa en Arriendo, La Calera, La Calera",
2024-06-23 16:06:43,"Apartamento en Arriendo, Santa Ana Oriental Usaquen, Bogotá …",$11.000.000 | 168 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Zona Norte, Cartagena de Indias",$11.000.000 | 168 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Multicentro, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Portal De Genoves, Puerto Colombia",$5.100.000 | 170 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, La Carolina Usaquen, Bogotá D.C.",$5.100.000 | 170 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, El Calvario, Cali",
2024-06-23 16:06:43,"Apartamento en Arriendo, El Recreo, Floridablanca",$9.500.000 | 170 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Los Rosales, Bogotá D.C.",$9.500.000 | 170 m² | 3 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Ciudad Jardin, Cali",
2024-06-23 16:06:43,"Apartamento en Arriendo, La Cabrera, Bogotá D.C.",$8.000.000 | 96 m² | 3 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, Centro, Armenia",$8.000.000 | 96 m² | 3 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Santa Barbara Alta, Bogotá D.C.",
2024-06-23 16:06:43,"Oficina en Arriendo, Centro, Pereira",$3.800.000 | 65 m² | 1 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, Otro, Pereira",$3.800.000 | 65 m² | 1 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Chapinero Alto, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, Cerritos, Pereira",$8.300.000 | 209 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, El Virrey, Bogotá D.C.",$8.300.000 | 209 m² | 3 | 4
2024-06-23 16:06:43,"Oficina en Arriendo, Comuna Centro, Pereira",
2024-06-23 16:06:43,"Casa en Arriendo, La Sebastiana, Envigado",$5.600.000 | 160 m² | 3 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, Comuna Olimpica/La Villa, Pereira",$5.600.000 | 160 m² | 3 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, Antiguo Country, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Chico Virrey, Bogotá D.C.",$20.000.000 | 317 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Crespo, Cartagena de Indias",$20.000.000 | 317 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, La Pola, Ibagué",
2024-06-23 16:06:43,"Apartamento en Arriendo, El Nogal, Bogotá D.C.",$7.500.000 | 210 m² | 3 | 4
2024-06-23 16:06:43,"Oficina en Arriendo, Otro, Manizales",$7.500.000 | 210 m² | 3 | 4
2024-06-23 16:06:43,"Oficina en Arriendo, Vereda El Tablazo, Manizales",
2024-06-23 16:06:43,"Apartamento en Arriendo, Colombia, Barranquilla",$8.500.000 | 197 m² | 3 | 5
2024-06-23 16:06:43,"Oficina en Arriendo, El Chico, Bogotá D.C.",$8.500.000 | 197 m² | 3 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Granadillo, Barranquilla",
2024-06-23 16:06:43,"Casa en Arriendo, Vereda San Jose, Sabaneta",$14.000.000 | 500 m² | 3 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Chico Navarra, Bogotá D.C.",$14.000.000 | 500 m² | 3 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Los Parra, Medellín",
2024-06-23 16:06:43,"Casa en Arriendo, Tamarido Contemporaneo, Villa Rosario",$2.100.000 | 60 m² | 2 | 2
2024-06-23 16:06:43,"Casa en Arriendo, La Calera, La Calera",$2.100.000 | 60 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Manga, Cartagena de Indias",
2024-06-23 16:06:43,"Apartamento en Arriendo, Aguamarina Beach Resort, Juan De A…",$2.150.000 | 60 m² | 2 | 2
2024-06-23 16:06:43,"Casa en Arriendo, La Calera, La Calera",$2.150.000 | 60 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Altos De Riomar, Barranquilla",
2024-06-23 16:06:43,"Apartamento en Arriendo, Guayabal, Medellín",$8.200.000 | 440 m² | 5 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Zona Norte, Cartagena de Indias",$8.200.000 | 440 m² | 5 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Guayabal, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Valle Del Lili, Cali",$6.500.000 | 150 m² | 2 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Barrio 20 De Julio, Chía",$6.500.000 | 150 m² | 2 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Guayabal, Medellín",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Av Sur, Pereira",$8.500.000 | 122 m² | 2 | 3
2024-06-23 16:06:43,"Local Comercial en Arriendo, Via Armenia, Pereira",$8.500.000 | 122 m² | 2 | 3
2024-06-23 16:06:43,"Apartamento en Arriendo, Guayabal, Medellín",
2024-06-23 16:06:43,"Apartamento en Arriendo, Guayabal, Medellín",$10.000.000 | 240 m² | 3 | 4
2024-06-23 16:06:43,"Local Comercial en Arriendo, Comuna 7/El Progreso, Dos Quebr…",$10.000.000 | 240 m² | 3 | 4
2024-06-23 16:06:43,"Local Comercial en Arriendo, Centro, Santa Rosa De Cabal",
2024-06-23 16:06:43,"Local Comercial en Arriendo, San Jorge, Manizales",$9.800.000 | 270 m² | 4 | 5
2024-06-23 16:06:43,"Local Comercial en Arriendo, Palogrande, Manizales",$9.800.000 | 270 m² | 4 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, Campin, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Fontana 1, Madrid",$12.000.000 | 313 m² | 4 | 5
2024-06-23 16:06:43,"Casa en Arriendo, Vereda Canelon, Cajicá",$12.000.000 | 313 m² | 4 | 5
2024-06-23 16:06:43,"Casa en Arriendo, Hacienda El Castillo, Jamundi",
2024-06-23 16:06:43,"Apartamento en Arriendo, Alhambra, Bogotá D.C.",$20.200.000 | 315 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Ciudad Mallorquin, Puerto Colombia",$20.200.000 | 315 m² | 3 | 4
2024-06-23 16:06:43,"Apartamento en Arriendo, Capri, Cali",
2024-06-23 16:06:43,"Oficina en Arriendo, EL SALITRE, Bogotá D.C.",$3.600.000 | 120 m² | 2 | 2
2024-06-23 16:06:43,"Casa en Arriendo, Conjunto Residencial Manantial De Las Merce…",$3.600.000 | 120 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Guadalquivir, Bogotá D.C.",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Comuna Cuba/Cuba, Pereira",$14.000.000 | 400 m² | 3 | 5
2024-06-23 16:06:43,"Local Comercial en Arriendo, Palermo, Manizales",$14.000.000 | 400 m² | 3 | 5
2024-06-23 16:06:43,"Local Comercial en Arriendo, Otro, Manizales",
2024-06-23 16:06:43,"Local Comercial en Arriendo, San Antonio, Manizales",58 | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Retiro, Retiro",165 | 4 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, CHICO, Bogotá D.C.",76 | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Porvenir, Rionegro",$8.000.000 | 192 m² | 3 | 5
2024-06-23 16:06:43,"Local Comercial en Arriendo, Centro, Manizales",$8.000.000 | 192 m² | 3 | 5
2024-06-23 16:06:43,"Oficina en Arriendo, SALITRE, Bogotá D.C.",
2024-06-23 16:06:43,"Oficina en Arriendo, SALITRE, Bogotá D.C.",$6.800.000 | 230 m² | 3 | 4
2024-06-23 16:06:43,"Oficina en Arriendo, Prado Veraniego  Spring Pinzon, Bogotá D.C.",$6.800.000 | 230 m² | 3 | 4
2024-06-23 16:06:43,"Oficina en Arriendo, CHICO, Bogotá D.C.",
2024-06-23 16:06:43,"Oficina en Arriendo, SALITRE MODELIA, Bogotá D.C.",$6.500.000 | 173 m² | 3 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, Chico, Bogotá D.C.",$6.500.000 | 173 m² | 3 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, SANTA BARABARA, Bogotá D.C.",
2024-06-23 16:06:43,"Local Comercial en Arriendo, Centro, Manizales",$9.000.000 | 210 m² | 3 | 4
2024-06-23 16:06:43,"Oficina en Arriendo, EL POBLADO, Medellín",$9.000.000 | 210 m² | 3 | 4
2024-06-23 16:06:43,"Oficina en Arriendo, EL POBLADO, Medellín",
2024-06-23 16:06:43,"Oficina en Arriendo, San Diego, Bogotá D.C.",$15.000.000 | 300 m² | 3 | 5
2024-06-23 16:06:43,"Apartamento en Arriendo, San Victorino, Bogotá D.C.",$15.000.000 | 300 m² | 3 | 5
2024-06-23 16:06:43,"Oficina en Arriendo, GUAYABAL, Medellín",
2024-06-23 16:06:43,"Oficina en Arriendo, SAN DIEGO III, Bogotá D.C.",$6.500.000 | 180 m² | 3 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, SANTA BARBARA OCCIDENTAL, Bogotá D.C.",$6.500.000 | 180 m² | 3 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, CIUDAD SALITRE, Bogotá D.C.",
2024-06-23 16:06:43,"Apartamento en Arriendo, Alameda Del Rio, Barranquilla",$7.000.000 | 220 m² | 3 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, CHICO, Bogotá D.C.",$7.000.000 | 220 m² | 3 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, CENTRO DE NEGOCIOS BELENUS, Chía",
2024-06-23 16:06:43,"Apartamento en Arriendo, Loma Del Escobero, Envigado",$2.025.000 | 66 m² | 2 | 2
2024-06-23 16:06:43,"Apartamento en Arriendo, Provenza, Bogotá D.C.",$2.025.000 | 66 m² | 2 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, barranquilla, Barranquilla",
2024-06-23 16:06:43,"Oficina en Arriendo, chapinero, Bogotá D.C.",$6.000.001 | 83 m² | 2 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, CHICO, Bogotá D.C.",$6.000.001 | 83 m² | 2 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, chico, Bogotá D.C.",
2024-06-23 16:06:43,"Casa en Arriendo, El Chocho, Envigado",$5.100.000 | 108 m² | 2 | 3
2024-06-23 16:06:43,"Oficina en Arriendo, CIUDAD SALITRE, Bogotá D.C.",$5.100.000 | 108 m² | 2 | 3
2024-06-23 16:06:43,"Casa en Arriendo, Rionegro, Rionegro",
2024-06-23 16:06:43,"Oficina en Arriendo, NORTH POINT, Bogotá D.C.",$1.500.000 | 59 m² | 3 | 2
2024-06-23 16:06:43,"Oficina en Arriendo, LA CASTELLANA   MASTER CENTER, Bogotá…",$1.500.000 | 59 m² | 3 | 2
